Unnamed: 0,Com_Ori,Com_Des,Mun_Ori,Mun_Des,Modo,Hora_Ini,Recur,Municipio,Per_hog,Turismos,Motos,Tipo_familia,Sexo,Edad,Actividad,crnt_tur,Año,Income,Income_Percentile,O_long,O_lat,D_long,D_lat
1440,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,19:00,22,Pasaia,2,3,2,Otros hogares con niños,2,3,1,1,2021,23269.735,2,-1.9674921852757623,43.30648604575752,-2.033693,43.256347
1441,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,15:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,22504.87,2,-1.9756779624550165,43.26546631622711,-2.033693,43.256347
1442,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,08:45,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,25210.86,2,-2.0173668493036123,43.27093168009636,-2.033693,43.256347
1443,Donostialdea,Donostialdea,Donostia/San Sebastian,Urnieta,Coche conductor,17:00,22,Urnieta,1,3,1,2 adultos,2,4,1,1,2021,26245.61,4,-1.9583954024978465,43.27976832857387,-2.033693,43.256347
1444,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,19:00,22,Errenteria,1,2,1,Hogar de una persona,2,5,1,1,2021,24338.91,3,-2.03809924426407,43.29971517140104,-2.033693,43.256347
1445,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Autobús interurbano,09:00,22,Zarautz,1,2,2,2 adultos,2,4,1,1,2021,24343.66,2,-2.175948211314954,43.285131868542855,-2.033693,43.256347
1446,Debabarrena,Donostialdea,Eibar,Donostia/San Sebastian,Coche conductor,09:30,99,Eibar,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27745.709999999995,4,-2.4745746680919423,43.18148213213138,-2.033693,43.256347
1447,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,13:40,99,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,5,1,1,2021,26805.41,4,-1.9790628793097365,43.26734166142478,-2.033693,43.256347
1448,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Coche conductor,15:00,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,5,1,1,2021,21897.47,1,-1.9490900380016856,43.31661495885432,-2.033693,43.256347
1449,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,13:00,23,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,21396.285,1,-1.8879175527714795,43.2761141523748,-2.033693,43.256347
1450,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,13:30,22,Orio,2,4,1,Otros hogares sin niños,1,4,1,1,2021,27114.81,3,-2.12697153238043,43.27659828944972,-2.033693,43.256347
1451,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,13:00,22,Pasaia,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26108.009999999995,4,-2.0007815255673544,43.31389124295313,-2.033693,43.256347
1452,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,22:15,22,Errenteria,2,2,1,2 adultos con niño(s),1,3,4,1,2021,11060.885,1,-1.8575103621979487,43.29313338321348,-2.033693,43.256347
1453,Donostialdea,Donostialdea,Donostia/San Sebastian,Oiartzun,Coche pasajero,15:30,99,Irun,1,3,2,2 adultos,2,5,1,1,2021,26578.96,4,-1.991981495650276,43.31266287822588,-2.033693,43.256347
1454,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,14:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.8986188670776856,43.31490258182897,-2.033693,43.256347
1455,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,22:00,22,Donostia/San Sebastian,1,2,1,Hogar de una persona,1,5,1,1,2021,25210.22,2,-1.98997546038336,43.24620565233176,-2.033693,43.256347
1456,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,12:40,22,Irun,1,1,1,2 adultos,1,5,1,1,2021,25930.01,4,-1.7860869429245,43.34711781842778,-2.033693,43.256347
1457,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,21:30,22,Urnieta,2,3,1,2 adultos con niño(s),1,5,1,1,2021,27622.709999999995,4,-1.9826858708460224,43.25796404247112,-2.033693,43.256347
1458,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.4415700500679733,43.06238600840395,-2.033693,43.256347
1459,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Coche conductor,20:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,5,1,1,2021,28611.11,4,-2.019617276478832,43.26779716835084,-2.033693,43.256347
1460,Tolosaldea,Donostialdea,Villabona,Errenteria,Coche conductor,05:15,22,Villabona,2,3,2,Otros hogares sin niños,2,3,1,1,2021,18845.675,1,-2.054069943116947,43.18248364048958,-2.033693,43.256347
1461,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,13:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,3,4,1,2021,9465.695,1,-1.9049437755428704,43.30806830035184,-2.033693,43.256347
1462,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,07:30,22,Zarautz,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25720.76,3,-2.1772906512621435,43.28614098852285,-2.033693,43.256347
1463,Tolosaldea,Donostialdea,Villabona,Donostia/San Sebastian,Coche conductor,07:40,22,Villabona,2,4,1,2 adultos con niño(s),1,5,1,1,2021,27611.11,4,-2.050433364516332,43.18626356324911,-2.033693,43.256347
1464,Urola Kosta       ,Donostialdea,Orio,Usurbil,Coche conductor,21:00,22,Usurbil,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25571.56,3,-2.122820668276462,43.27663328573462,-2.033693,43.256347
1465,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,07:40,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,4,1,1,2021,26958.709999999995,4,-1.997729369827352,43.2961765734086,-2.033693,43.256347
1466,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Autobús interurbano,17:00,99,Errenteria,2,1,1,Otros hogares sin niños,1,4,1,2,2021,21338.35,1,-1.971175197227749,43.30597874486775,-2.033693,43.256347
1467,Donostialdea,Donostialdea,Andoain,Errenteria,Coche conductor,14:00,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,22860.81,1,-2.020467652953373,43.21753104942834,-2.033693,43.256347
1468,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Autobús interurbano,07:15,22,Zarautz,1,1,1,2 adultos,2,3,1,1,2021,25026.585,3,-2.1775186900480965,43.28245187228522,-2.033693,43.256347
1469,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,14:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,5,1,1,2021,23351.76,2,-1.815322030958784,43.32921301775367,-2.033693,43.256347
1470,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,3,1,1,2021,21047.745,1,-1.9563172262662805,43.269627386692925,-2.033693,43.256347
1471,Bidasoa,Donostialdea,Hondarribia,Donostia/San Sebastian,Coche conductor,07:00,22,Hondarribia,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26867.81,4,-1.8257320806222803,43.34693982979867,-2.033693,43.256347
1472,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.4188611216592104,43.04004884060929,-2.033693,43.256347
1473,Debabarrena,Donostialdea,Elgoibar,Donostia/San Sebastian,Coche conductor,14:30,22,Donostia/San Sebastian,1,2,2,2 adultos,1,5,1,1,2021,29017.46,4,-2.440067154452623,43.24088685621951,-2.033693,43.256347
1474,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,18:00,22,Donostia/San Sebastian,2,3,1,Otros hogares sin niños,1,3,1,1,2021,22642.935,2,-1.9027836804601703,43.31449995800005,-2.033693,43.256347
1475,Donostialdea,Donostialdea,Errenteria,Andoain,Coche conductor,07:30,22,Errenteria,2,3,1,2 adultos con niño(s),2,4,1,1,2021,25227.96,3,-1.8950651808401144,43.30801561603727,-2.033693,43.256347
1476,Donostialdea,Donostialdea,Donostia/San Sebastian,Andoain,Autobús interurbano,07:30,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-2.0061342137629428,43.32088422360512,-2.033693,43.256347
1477,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Coche pasajero,07:50,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,2,-2.004012317000499,43.26274071088423,-2.033693,43.256347
1478,Donostialdea,Donostialdea,Lasarte-Oria,Urnieta,Coche conductor,07:00,22,Lasarte-Oria,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24409.86,2,-2.0174233742837777,43.257016794129,-2.033693,43.256347
1479,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,12:15,22,Hondarribia,2,4,1,2 adultos con niño(s),1,3,1,1,2021,24559.285,2,-1.8062381501111324,43.363008391026845,-2.033693,43.256347
1480,Donostialdea,Donostialdea,Oiartzun,Donostia/San Sebastian,Coche conductor,17:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,2,5,1,1,2021,26892.91,4,-1.859828447543475,43.298780750478144,-2.033693,43.256347
1481,Bidasoa,Donostialdea,Hondarribia,Errenteria,Coche conductor,07:30,22,Hondarribia,3,4,1,Otros hogares con niños,1,4,1,1,2021,26762.01,4,-1.7946291474250968,43.37028612050047,-2.033693,43.256347
1482,Donostialdea,Donostialdea,Lasarte-Oria,Usurbil,Andando,16:30,22,Lasarte-Oria,2,2,1,2 adultos con niño(s),2,3,4,2,2021,7978.825000000001,1,-2.017440110928024,43.27019606676192,-2.033693,43.256347
1483,Urola Kosta       ,Donostialdea,Orio,Oiartzun,Coche conductor,06:30,23,Orio,1,3,1,2 adultos,1,3,1,1,2021,25146.835000000003,2,-2.127513350430355,43.278533253990645,-2.033693,43.256347
1484,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,19:30,22,Pasaia,1,2,2,Hogar de una persona,2,4,1,1,2021,20814.95,1,-1.9254749690609956,43.31896343338183,-2.033693,43.256347
1485,Urola Kosta       ,Donostialdea,Zarautz,Donostia/San Sebastian,Coche conductor,15:20,21,Hondarribia,2,2,1,2 adultos con niño(s),1,5,1,1,2021,24197.97,2,-2.182253392414146,43.27946496555788,-2.033693,43.256347
1486,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,12:45,99,Donostia/San Sebastian,1,2,2,Hogar de una persona,1,5,1,1,2021,25210.22,3,-1.9666422687838827,43.31980822517245,-2.033693,43.256347
1487,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,07:45,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,26603.66,4,-1.9167092607967675,43.31738557135575,-2.033693,43.256347
1488,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,1,2,1,2 adultos,1,4,1,1,2021,23828.42,2,-2.0226882986529118,43.21264889353324,-2.033693,43.256347
1489,Donostialdea,Donostialdea,Hernani,Lezo,Coche conductor,14:00,22,Lezo,2,2,1,Otros hogares sin niños,1,4,1,1,2021,26724.209999999995,4,-1.9746529252384435,43.26985956770559,-2.033693,43.256347
1490,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,11:00,99,Hernani,1,2,1,Hogar de una persona,2,4,1,1,2021,24016.16,2,-2.054544132706913,43.30474252673556,-2.033693,43.256347
1491,Tolosaldea,Donostialdea,Tolosa,Pasaia,Coche conductor,19:00,99,Errenteria,2,3,1,Otros hogares con niños,1,4,1,1,2021,26038.81,3,-2.071818147203293,43.14417992438502,-2.033693,43.256347
1492,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,16:00,22,Errenteria,1,2,1,Hogar de una persona,1,6,1,1,2021,22746.95,2,-1.8716741583401524,43.30480327981808,-2.033693,43.256347
1493,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.417767039789227,43.03981812130704,-2.033693,43.256347
1494,Donostialdea,Donostialdea,Urnieta,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),1,5,1,1,2021,24223.07,2,-1.9922701860998049,43.24496603461527,-2.033693,43.256347
1495,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Coche conductor,07:30,22,Donostia/San Sebastian,2,3,1,2 adultos con niño(s),2,5,1,1,2021,26467.209999999995,4,-1.9871167133605123,43.301296639118654,-2.033693,43.256347
1496,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Coche conductor,14:45,99,Andoain,1,2,1,Hogar de una persona,2,4,1,1,2021,26382.31,4,-2.021052576915506,43.21619678998619,-2.033693,43.256347
1497,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.490930251849921,43.065698248306816,-2.033693,43.256347
1498,Donostialdea,Donostialdea,Donostia/San Sebastian,Hernani,Coche conductor,05:30,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,3,1,1,2021,25010.085,3,-1.9699574564634512,43.322688318466334,-2.033693,43.256347
1499,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.40966126812612,43.03448213120719,-2.033693,43.256347
1500,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,07:30,22,Donostia/San Sebastian,2,2,1,2 adultos con niño(s),1,5,1,1,2021,28185.41,4,-1.9859311507581447,43.32259135117724,-2.033693,43.256347
1501,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,08:20,22,Donostia/San Sebastian,2,2,1,1 adulto con niño(s),2,5,1,1,2021,23732.11,2,-1.983854043256253,43.32397980183351,-2.033693,43.256347
1502,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,18:15,22,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,23437.51,2,-1.973865750235358,43.26320096464942,-2.033693,43.256347
1503,Donostialdea,Donostialdea,Errenteria,Oiartzun,Coche conductor,19:30,22,Oiartzun,2,3,2,Otros hogares con niños,2,3,1,1,2021,23763.435,3,-1.8972500636888057,43.313867826996194,-2.033693,43.256347
1504,Donostialdea,Donostialdea,Lasarte-Oria,Donostia/San Sebastian,Autobús interurbano,16:20,22,Lasarte-Oria,1,2,1,Hogar de una persona,2,4,1,1,2021,22393.67,1,-2.0213054568205333,43.2708428776213,-2.033693,43.256347
1505,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,07:00,22,Arrasate/Mondragon,1,2,1,Hogar de una persona,1,4,1,1,2021,23566.82,2,-2.500656992179941,43.06234567394754,-2.033693,43.256347
1506,Bidasoa,Donostialdea,Irun,Errenteria,EUSKOTREN,12:40,22,Irun,1,1,1,2 adultos,1,5,1,1,2021,25930.01,4,-1.8113045075177008,43.33095489673321,-2.033693,43.256347
1507,Donostialdea,Donostialdea,Lasarte-Oria,Errenteria,Moto,17:30,99,,2,2,2,Otros hogares sin niños,1,4,1,1,2021,24596.86,2,-2.0193379338017583,43.26624455091804,-2.033693,43.256347
1508,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,07:00,99,Irun,2,2,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.741354935708407,43.32200246419368,-2.033693,43.256347
1509,Donostialdea,Donostialdea,Oiartzun,Errenteria,Coche conductor,22:15,22,Errenteria,2,2,1,2 adultos con niño(s),1,3,4,1,2021,11060.885,1,-1.8473249068205169,43.239165377617255,-2.033693,43.256347
1510,Donostialdea,Donostialdea,Errenteria,Pasaia,Coche conductor,14:30,22,Errenteria,2,2,1,2 adultos con niño(s),1,5,1,1,2021,27437.11,4,-1.909510992893313,43.22149897619484,-2.033693,43.256347
1511,Bidasoa,Donostialdea,Irun,Urnieta,Coche conductor,07:00,22,Irun,2,4,1,Otros hogares sin niños,1,5,1,1,2021,27890.81,4,-1.7998391644232272,43.336955931428825,-2.033693,43.256347
1512,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,15:00,22,Lezo,2,3,3,Otros hogares con niños,1,5,1,1,2021,27353.61,4,-1.7883163378213325,43.33943707234858,-2.033693,43.256347
1513,Donostialdea,Donostialdea,Usurbil,Lasarte-Oria,Andando,16:15,99,Lasarte-Oria,2,3,2,Otros hogares con niños,2,3,1,1,2021,23513.035,2,-2.072324946181563,43.27718749874326,-2.033693,43.256347
1514,Donostialdea,Donostialdea,Lezo,Donostia/San Sebastian,Coche conductor,14:00,22,Donostia/San Sebastian,1,4,2,2 adultos,1,6,1,1,2021,23340.15,2,-1.8991287742863228,43.3200689939288,-2.033693,43.256347
1515,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,15:00,23,Donostia/San Sebastian,1,2,1,1 adulto con niño(s),2,4,1,1,2021,25608.31,3,-1.7875290124122651,43.33740939101799,-2.033693,43.256347
1516,Donostialdea,Donostialdea,Usurbil,Andoain,Coche conductor,10:30,23,Andoain,2,3,1,Otros hogares sin niños,2,4,1,1,2021,25820.86,3,-2.052894806698201,43.27230324926988,-2.033693,43.256347
1517,Donostialdea,Donostialdea,Donostia/San Sebastian,Pasaia,Autobús interurbano,19:30,22,Pasaia,1,2,2,Hogar de una persona,2,4,1,1,2021,20814.95,1,-1.9681084494608323,43.31774354220525,-2.033693,43.256347
1518,Donostialdea,Donostialdea,Pasaia,Oiartzun,Coche conductor,07:45,22,Pasaia,1,2,1,Hogar de una persona,2,5,1,1,2021,26603.66,4,-1.9177274283753551,43.3174013942881,-2.033693,43.256347
1519,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.410292224645718,43.03577422807453,-2.033693,43.256347
1520,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,12:30,23,Errenteria,2,2,1,Otros hogares sin niños,1,5,1,1,2021,23900.47,2,-1.9525835587351672,43.31918327446686,-2.033693,43.256347
1521,Donostialdea,Donostialdea,Errenteria,Oiartzun,Moto,06:00,22,Errenteria,2,2,2,2 adultos con niño(s),1,5,1,1,2021,25069.96,3,-1.9006421378617129,43.31212372785861,-2.033693,43.256347
1522,Bidasoa,Donostialdea,Irun,Usurbil,Coche conductor,07:00,22,Irun,2,3,1,2 adultos con niño(s),1,5,1,1,2021,25097.96,3,-1.7973829630740574,43.3348501457758,-2.033693,43.256347
1523,Donostialdea,Donostialdea,Andoain,Donostia/San Sebastian,Autobús interurbano,19:30,22,Donostia/San Sebastian,2,2,1,Otros hogares con niños,1,6,1,1,2021,27634.26,4,-2.024154496040776,43.212413264693865,-2.033693,43.256347
1524,Bidasoa,Donostialdea,Irun,Donostia/San Sebastian,Coche conductor,05:05,22,Irun,2,2,1,2 adultos con niño(s),1,6,1,1,2021,24718.41,3,-1.806794705474304,43.3413716198165,-2.033693,43.256347
1525,Donostialdea,Donostialdea,Donostia/San Sebastian,Usurbil,Coche conductor,15:30,22,Usurbil,2,3,1,Otros hogares sin niños,2,4,1,1,2021,23630.11,2,-2.004624252555617,43.31028298318786,-2.033693,43.256347
1526,Donostialdea,Donostialdea,Donostia/San Sebastian,Lasarte-Oria,Autobús interurbano,16:30,22,Lasarte-Oria,2,2,3,2 adultos con niño(s),2,5,1,1,2021,23492.66,2,-1.9832246535814848,43.32343424092796,-2.033693,43.256347
1527,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Moto,18:30,21,Donostia/San Sebastian,1,1,2,Hogar de una persona,2,5,1,2,2021,22156.6,1,-1.9483339375728963,43.26626232372118,-2.033693,43.256347
1528,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Coche pasajero,16:30,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,21438.8,1,-1.930015769990468,43.22317032398226,-2.033693,43.256347
1529,Donostialdea,Donostialdea,Urnieta,Lasarte-Oria,Coche pasajero,08:15,23,Urnieta,1,2,1,2 adultos,2,5,1,2,2021,22774.22,1,-1.9877151232286927,43.24680181119974,-2.033693,43.256347
1530,Bidasoa,Donostialdea,Irun,Lezo,Coche conductor,14:00,21,Lezo,1,2,1,2 adultos,2,3,1,1,2021,19166.125,1,-1.7968112164069263,43.33827248654918,-2.033693,43.256347
1531,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,17:00,21,Donostia/San Sebastian,2,2,2,2 adultos con niño(s),1,5,1,1,2021,24223.07,2,-2.004730910027257,43.27481279849987,-2.033693,43.256347
1532,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Autobús interurbano,07:50,23,Errenteria,1,1,1,Hogar de una persona,1,5,1,2,2021,24461.92,3,-1.8991559593421277,43.31484804788376,-2.033693,43.256347
1533,Tolosaldea,Donostialdea,Tolosa,Donostia/San Sebastian,Coche conductor,07:50,22,Tolosa,1,2,1,Hogar de una persona,2,4,1,1,2021,24374.36,3,-2.07434150524192,43.1311807212141,-2.033693,43.256347
1534,Debabarrena,Donostialdea,Eibar,Usurbil,Coche conductor,12:00,22,Eibar,2,3,1,Otros hogares sin niños,2,3,1,1,2021,21910.885,1,-2.461823506644828,43.18224828074682,-2.033693,43.256347
1535,Debagoiena,Donostialdea,Arrasate/Mondragon,Oiartzun,Coche conductor,14:00,99,Lezo,2,3,1,Otros hogares con niños,2,5,1,1,2021,25635.41,3,-2.489696920276222,43.066740041787526,-2.033693,43.256347
1536,Donostialdea,Donostialdea,Hernani,Donostia/San Sebastian,Coche conductor,19:45,21,Donostia/San Sebastian,2,3,1,Otros hogares con niños,2,4,1,1,2021,21842.32,1,-1.9723027435904104,43.25514078442666,-2.033693,43.256347
1537,Goierri                              ,Donostialdea,Beasain,Andoain,RENFE,19:30,23,Andoain,1,1,1,2 adultos,1,5,1,1,2021,24474.020000000004,3,-2.187339138135918,43.05188211351562,-2.033693,43.256347
1538,Donostialdea,Donostialdea,Lezo,Hernani,Coche conductor,05:30,22,Lezo,2,2,1,Otros hogares sin niños,1,4,1,1,2021,22761.87,1,-1.901740897881753,43.32660727124216,-2.033693,43.256347
1539,Debagoiena,Donostialdea,Oñati,Donostia/San Sebastian,Coche conductor,17:00,22,Donostia/San Sebastian,2,3,2,Otros hogares sin niños,1,4,1,1,2021,25017.26,2,-2.4142725984273428,43.034004920827165,-2.033693,43.256347
1540,Donostialdea,Donostialdea,Donostia/San Sebastian,Errenteria,Coche conductor,11:30,99,Errenteria,2,3,2,Otros hogares con niños,1,3,1,1,2021,21297.335,1,-1.9303501910080945,43.31778777345249,-2.033693,43.256347
1541,Donostialdea,Donostialdea,Errenteria,Donostia/San Sebastian,Coche conductor,09:45,23,Errenteria,1,2,1,1 adulto con niño(s),2,5,1,1,2021,25350.96,3,-1.8940171237527184,43.307557364086456,-2.033693,43.256347
